water flow;water level;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
4750.0;5.1;True;False;False;False;False;False;True;False;False;False;False;False
4950.0;5.2;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.3;True;False;False;False;False;False;False;False;False;False;True;False
5150.0;5.4;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.5;True;False;False;False;True;False;False;False;False;True;False;False
4000.0;3.8;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4500.0;4.3;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;4.5;True;False;False;False;False;False;False;False;False;False;True;False
4350.0;4.1;True;False;False;False;False;False;True;False;False;False;False;False
1430.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
1630.0;2.35;False;False;True;False;False;False;False;False;False;False;True;False
930.0;2.55;False;False;True;False;False;False;False;False;False;False;False;True
1130.0;2.75;False;False;True;False;False;False;False;True;False;False;False;False
1230.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
730.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.75;False;True;False;False;False;False;False;True;False;False;False;False
1030.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
1130.0;1.95;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.05;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
1430.0;2.85;False;False;True;False;False;False;False;False;False;False;True;False
1630.0;2.85;False;False;True;False;False;False;False;False;False;False;False;True
930.0;2.85;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.85;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
1030.0;2.95;False;False;True;False;False;False;False;False;False;False;True;False
1230.0;2.95;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
1430.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.25;False;False;True;False;False;False;True;False;False;False;False;False
1730.0;2.35;False;False;True;False;False;False;False;False;False;False;True;False
1030.0;3.05;False;False;True;False;False;False;False;False;False;False;False;True
1630.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1830.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1130.0;2.35;False;False;True;False;False;False;True;False;False;False;False;False
1330.0;2.45;False;False;True;False;False;False;False;False;False;False;True;False
1430.0;3.15;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.15;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.65;False;False;True;False;False;False;False;True;False;False;False;False
1930.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.25;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.35;False;False;True;False;False;False;False;False;False;False;True;False
1530.0;2.45;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.55;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;False;False;True;False;False;False;True;False;False;False;False;False
2030.0;2.65;False;False;True;False;False;False;False;False;False;False;True;False
1330.0;2.85;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.25;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;False;False;True;False;False;False;False;False;False;False;True;False
2130.0;2.65;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.75;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.85;False;False;True;False;False;False;False;True;False;False;False;False
4750.0;4.5;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;True;False;False;False;False;False;False;False;False;False;True;False
5050.0;5.6;False;False;False;True;True;False;False;False;False;True;False;False
3550.0;3.3;True;False;False;False;False;False;True;False;False;False;False;False
1730.0;1.95;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.05;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.15;False;False;True;False;False;False;False;False;False;False;False;True
2230.0;2.25;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.35;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.75;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
2330.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.15;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.95;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;3.15;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;3.25;False;False;True;False;False;False;False;True;False;False;False;False
2130.0;3.15;False;False;True;False;False;False;False;True;False;False;False;False
1880.0;1.75;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.25;False;False;True;False;False;False;False;False;False;False;True;False
2580.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.15;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.25;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.35;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.45;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.85;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;4.05;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.85;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;5.05;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.55;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.75;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.95;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.15;True;False;False;False;False;False;False;False;False;False;False;True
2780.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.25;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.25;True;False;False;False;False;False;False;True;False;False;False;False
2880.0;3.05;True;False;False;False;False;False;False;True;False;False;False;False
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
3750.0;3.6;True;False;False;False;False;False;False;False;False;False;False;True
3850.0;6.0;False;False;False;True;True;False;False;False;False;True;False;False
3800.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
2880.0;3.65;True;False;False;False;False;False;True;False;False;False;False;False
2880.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
2880.0;3.95;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;4.05;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
2980.0;3.15;True;False;False;False;False;False;False;False;False;False;True;False
2980.0;3.35;True;False;False;False;False;False;False;False;False;False;False;True
2980.0;3.55;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.75;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3080.0;3.1;True;False;False;False;False;False;False;False;False;False;True;False
3080.0;3.2;True;False;False;False;False;False;False;False;False;False;False;True
3080.0;3.3;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.4;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.2;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.3;True;False;False;False;False;False;False;False;False;False;True;False
3180.0;3.4;True;False;False;False;False;False;False;False;False;False;False;True
3180.0;3.5;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.6;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.7;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.8;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3280.0;4.2;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.05;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.15;True;False;False;False;False;False;True;False;False;False;False;False
3280.0;3.1;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;3.3;True;False;False;False;False;False;False;False;False;False;False;True
3380.0;3.25;True;False;False;False;False;False;False;True;False;False;False;False
3380.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
1880.0;1.75;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.85;False;False;True;False;False;False;True;False;False;False;False;False
2480.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
1880.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2680.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
1880.0;1.75;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.15;False;False;True;False;False;False;False;False;False;False;True;False
3530.0;3.35;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3730.0;3.55;True;False;False;False;False;False;False;False;False;False;True;False
3830.0;3.65;True;False;False;False;True;False;False;False;False;True;False;False
3700.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;5.8;False;False;False;True;True;False;False;False;False;True;False;False
875.0;0.9;False;True;False;False;False;False;False;True;False;False;False;False
875.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
750.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
2930.0;2.75;False;False;True;False;False;False;True;False;False;False;False;False
3130.0;2.95;False;False;True;False;False;False;False;False;False;False;False;True
3530.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3780.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;3.75;True;False;False;False;True;False;False;False;False;True;False;False
3630.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;3.75;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;3.45;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;True;False;False;False;False;True;False;False
5770.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;4.45;True;False;False;False;True;False;False;False;False;True;False;False
5680.0;4.65;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;4.75;True;False;False;False;False;False;False;False;False;False;False;True
6080.0;4.85;True;False;False;False;False;False;False;False;False;False;True;False
6180.0;4.95;True;False;False;False;False;False;False;False;False;False;False;True
6280.0;5.05;True;False;False;False;True;False;False;False;False;True;False;False
5980.0;5.25;True;False;False;False;False;False;True;False;False;False;False;False
6480.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
6780.0;5.45;True;False;False;False;False;False;False;False;False;False;True;False
6880.0;4.05;True;False;False;False;False;False;False;False;False;False;False;True
7080.0;4.15;True;False;False;False;True;False;False;False;False;True;False;False
6080.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
6280.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
6480.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
6580.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
6780.0;4.75;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;4.95;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;5.05;True;False;False;False;False;False;False;False;False;False;False;True
4580.0;5.15;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;5.25;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
4730.0;5.05;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;5.15;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.25;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.45;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
4330.0;4.05;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;False;False;False;True;True;False;False;False;False;True;False;False
3530.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;3.55;True;False;False;False;False;False;False;False;False;False;False;True
3830.0;5.95;False;False;False;True;True;False;False;False;False;True;False;False
3780.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;5.75;False;False;False;True;True;False;False;False;False;True;False;False
3630.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;6.95;False;False;False;True;False;False;False;False;False;True;False;False
3680.0;3.45;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;5.85;False;False;False;True;True;False;False;False;False;True;False;False
5770.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;5.95;False;False;False;True;True;False;False;False;False;True;False;False
5680.0;5.35;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;5.55;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;5.95;False;False;False;True;True;False;False;False;False;True;False;False
5980.0;5.65;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;6.15;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;6.45;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;6.55;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;6.75;False;False;False;True;True;False;False;False;False;True;False;False
6080.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;6.15;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;6.25;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;6.45;False;False;False;True;True;False;False;False;False;True;False;False
4580.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4780.0;4.55;True;False;False;False;False;False;False;False;False;False;True;False
4880.0;5.65;False;False;False;True;True;False;False;False;False;True;False;False
4730.0;4.45;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;4.85;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;4.85;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;7.95;False;False;False;True;True;False;False;False;False;True;False;False
3980.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
4330.0;4.05;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;False;False;False;True;True;False;False;False;False;True;False;False
3530.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3630.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
3730.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
3830.0;5.95;False;False;False;True;False;True;False;False;True;False;False;False
3780.0;6.15;False;False;False;True;False;False;True;False;False;False;False;False
3680.0;6.25;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;6.35;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;6.45;False;False;False;True;False;False;False;False;False;False;True;False
3980.0;6.55;False;False;False;True;False;True;False;False;True;False;False;False
3630.0;6.75;False;False;False;True;False;False;True;False;False;False;False;False
3730.0;6.85;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;6.95;False;False;False;True;False;False;False;False;False;False;True;False
3930.0;7.05;False;False;False;True;False;False;False;False;False;False;False;True
3930.0;7.15;False;False;False;True;False;False;False;False;False;True;False;False
3680.0;7.35;False;False;False;True;False;False;True;False;False;False;False;False
3880.0;7.45;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;7.55;False;False;False;True;False;False;False;False;False;False;True;False
4080.0;7.65;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;7.75;False;False;False;True;False;True;False;False;True;False;False;False
5770.0;7.95;False;False;False;True;False;False;True;False;False;False;False;False
5870.0;8.05;False;False;False;True;False;False;False;False;False;False;False;True
5970.0;8.15;False;False;False;True;False;False;False;False;False;False;False;True
6070.0;8.25;False;False;False;True;False;False;False;False;False;False;True;False
6270.0;8.35;False;False;False;True;False;True;False;False;True;False;False;False
5680.0;8.55;False;False;False;True;False;False;True;False;False;False;False;False
5880.0;8.65;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;8.75;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;8.85;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;8.95;False;False;False;True;False;True;False;False;True;False;False;False
5980.0;9.15;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;9.25;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;9.35;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;9.45;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;9.55;False;False;False;True;False;True;False;False;True;False;False;False
6080.0;9.75;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;9.85;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;9.95;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;10.05;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;10.15;False;False;False;True;False;True;False;False;True;False;False;False
4580.0;10.35;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;10.45;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;10.55;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;10.65;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;10.75;False;False;False;True;False;True;False;False;True;False;False;False
4730.0;10.95;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;11.05;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;11.15;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;11.25;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;11.35;False;False;False;True;False;True;False;False;True;False;False;False
4480.0;11.55;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;11.65;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;11.75;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;11.85;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;11.95;False;False;False;True;False;True;False;False;True;False;False;False
4330.0;12.15;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;12.25;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;12.35;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;12.45;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;12.55;False;False;False;True;False;True;False;False;True;False;False;False
3530.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3630.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;5.45;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;5.15;True;False;False;False;False;False;False;False;False;False;False;True
3830.0;5.25;True;False;False;False;False;True;False;False;True;False;False;False
3780.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;5.55;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;5.25;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;5.35;True;False;False;False;False;True;False;False;True;False;False;False
3630.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3730.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
3930.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
3930.0;5.35;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3880.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
4080.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;5.15;True;False;False;False;False;True;False;False;True;False;False;False
5770.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
5870.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
5970.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
6070.0;6.05;False;False;False;True;False;False;False;False;False;False;True;False
6270.0;5.15;True;False;False;False;False;True;False;False;True;False;False;False
5680.0;6.95;False;False;False;True;False;False;True;False;False;False;False;False
5880.0;7.05;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;7.15;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;7.25;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;4.95;True;False;False;False;False;True;False;False;True;False;False;False
5980.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;5.95;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;6.05;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;5.45;True;False;False;False;False;True;False;False;True;False;False;False
6080.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;5.75;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;5.85;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;5.35;True;False;False;False;False;True;False;False;True;False;False;False
4580.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.75;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;5.85;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;5.05;True;False;False;False;False;True;False;False;True;False;False;False
4730.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;4.45;True;False;False;False;False;True;False;False;True;False;False;False
4480.0;5.65;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.75;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.85;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;4.85;True;False;False;False;False;True;False;False;True;False;False;False
4330.0;5.85;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.05;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.15;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;4.75;True;False;False;False;False;True;False;False;True;False;False;False
3650.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
3750.0;3.3;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
3950.0;3.8;True;False;False;False;False;False;False;False;False;False;False;True
